Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_INTERMEDIATE,compound_MEDIUM,compound_SOFT,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
BOT,14,0 days 00:02:03.152000,INTERMEDIATE,14.0,True,0 days 02:38:40.554000,27.3,15,29.1,0 days 00:00:31.936000,0 days 00:00:48.499000,0 days 00:00:42.717000,1,123.152,9520.554,0.7639999999992142,True,False,False,14.0,0.0,0.0,31.936,48.499,42.717,0,0,0,0.0,123.64020000000001,1.2547689827215256,-0.3890756041332222,0,0,122.81,122.841,0.0309999999999917,0.41500000000000625,0.34199999999999875,-0.9080000000000013,0.0,0.24099999999999966,0.18194861912089322,-0.9080000000000013,0,1,2022,Singapore Grand Prix,0.0,19,0.0
BOT,15,0 days 00:02:02.841000,INTERMEDIATE,15.0,True,0 days 02:40:43.395000,27.3,15,28.7,0 days 00:00:31.934000,0 days 00:00:48.318000,0 days 00:00:42.589000,1,122.841,9643.395,0.6809999999986758,True,False,False,15.0,0.0,0.0,31.934,48.318,42.589,0,0,0,0.0,123.429,1.223794917459628,-0.48047266058318605,0,0,123.152,122.98,-0.17199999999999704,0.757000000000005,-0.31100000000000705,-0.034000000000001286,0.0,0.11299999999999955,0.20761575084756823,-0.034000000000001286,0,1,2022,Singapore Grand Prix,0.0,19,0.0
BOT,16,0 days 00:02:02.980000,INTERMEDIATE,16.0,True,0 days 02:42:46.375000,27.3,15,28.7,0 days 00:00:31.895000,0 days 00:00:48.107000,0 days 00:00:42.978000,1,122.98,9766.375,0.45099999999911233,True,False,False,16.0,0.0,0.0,31.895,48.107,42.978,0,0,0,0.0,122.8904,0.33725554109611844,0.26567391512321564,0,0,122.841,122.744,-0.0969999999999942,0.44599999999999795,0.13900000000001,0.14866666666666598,0.0,0.3890000000000029,0.19484224387950363,0.14866666666666598,0,1,2022,Singapore Grand Prix,0.0,19,0.0
BOT,17,0 days 00:02:02.744000,INTERMEDIATE,17.0,True,0 days 02:44:49.119000,27.3,15,28.8,0 days 00:00:31.918000,0 days 00:00:47.947000,0 days 00:00:42.879000,1,122.744,9889.119,0.45099999999911233,True,False,False,17.0,0.0,0.0,31.918,47.947,42.879,0,0,0,0.0,122.8356,0.28096850357297554,-0.32601518972822713,0,0,122.98,122.374,-0.6060000000000088,0.585000000000008,-0.2360000000000042,0.05666666666666723,0.0,0.28999999999999915,0.2315389815992119,0.05666666666666723,0,1,2022,Singapore Grand Prix,0.0,19,0.0
BOT,18,0 days 00:02:02.374000,INTERMEDIATE,18.0,True,0 days 02:46:51.493000,27.3,15,28.6,0 days 00:00:31.987000,0 days 00:00:47.733000,0 days 00:00:42.654000,1,122.374,10011.493,0.5309999999990396,True,False,False,18.0,0.0,0.0,31.987,47.733,42.654,0,0,0,0.0,122.90540000000001,0.16253861079766183,-3.269377026124205,1,0,122.744,122.142,-0.6020000000000039,0.0,-0.37000000000000455,-0.13600000000000043,0.0,0.06500000000000483,0.10319738368776749,-0.13600000000000043,0,1,2022,Singapore Grand Prix,0.0,19,0.0
BOT,19,0 days 00:02:02.142000,INTERMEDIATE,19.0,True,0 days 02:48:53.635000,27.3,15,27.8,0 days 00:00:32.032000,0 days 00:00:47.839000,0 days 00:00:42.271000,1,122.142,10133.635,0.5630000000001019,True,False,False,19.0,0.0,0.0,32.032,47.839,42.271,0,0,0,0.0,122.8182,0.29195068076652847,-2.31614462492301,1,1,122.374,122.065,-0.3089999999999975,0.0,-0.23199999999999932,-0.15566666666666626,0.0,-0.38300000000000267,0.13169586174212114,-0.15566666666666626,0,1,2022,Singapore Grand Prix,0.0,19,0.0
BOT,20,0 days 00:02:02.065000,INTERMEDIATE,20.0,True,0 days 02:50:55.700000,27.3,15,27.6,0 days 00:00:31.907000,0 days 00:00:47.707000,0 days 00:00:42.451000,1,122.065,10255.7,0.7419999999983702,True,False,False,20.0,0.0,0.0,31.907,47.707,42.451,0,0,0,0.0,122.6162,0.3473991940118014,-1.5866473195711672,1,1,122.142,121.548,-0.5939999999999941,0.0,-0.07699999999999818,-0.27933333333333604,0.0,0.17999999999999972,0.2975604140338579,-0.27933333333333604,0,1,2022,Singapore Grand Prix,0.0,19,0.0
BOT,23,0 days 00:02:01.548000,INTERMEDIATE,23.0,True,0 days 02:57:47.577000,27.3,14,27.6,0 days 00:00:31.987000,0 days 00:00:47.463000,0 days 00:00:42.098000,1,121.548,10667.577,7.953000000001339,True,False,False,23.0,0.0,0.0,31.987,47.463,42.098,0,0,0,0.0,122.46099999999998,0.3922996303848119,-2.327302728030635,1,1,122.065,121.628,-0.4369999999999976,0.0,-0.5169999999999959,-0.22633333333333402,0.0,-0.17300000000000182,0.30008282190088936,-0.22633333333333402,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,24,0 days 00:02:01.628000,INTERMEDIATE,24.0,True,0 days 02:59:49.205000,27.2,14,27.6,0 days 00:00:32.036000,0 days 00:00:47.016000,0 days 00:00:42.576000,1,121.628,10789.205,6.617000000000189,True,False,False,24.0,0.0,0.0,32.036,47.016,42.576,0,0,0,0.0,122.17459999999998,0.43865681346592483,-1.2460766212228094,0,1,121.548,120.992,-0.5559999999999974,0.0,0.0799999999999983,-0.27533333333333115,0.0,0.47800000000000153,0.2726053924631733,-0.27533333333333115,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,25,0 days 00:02:00.992000,INTERMEDIATE,25.0,True,0 days 03:01:50.197000,27.1,14,27.7,0 days 00:00:31.938000,0 days 00:00:46.663000,0 days 00:00:42.391000,12,120.992,10910.197,6.485000000000582,True,False,False,25.0,0.0,0.0,31.938,46.663,42.391,0,0,1,0.0,121.9514,0.3518320622116374,-2.7268691601588455,1,0,121.628,121.219,-0.409000000000006,0.0799999999999983,-0.6359999999999957,-0.17133333333333192,0.0,0.29299999999999926,0.3302079647737183,-0.17133333333333192,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,27,0 days 00:02:01.219000,INTERMEDIATE,27.0,True,0 days 03:06:16.444000,27.2,13,27.3,0 days 00:00:31.932000,0 days 00:00:46.929000,0 days 00:00:42.358000,12,121.219,11176.444,5.4650000000001455,True,False,False,27.0,0.0,0.0,31.932,46.929,42.358,0,0,1,0.0,121.675,0.4623353761071152,-0.9862970120079144,0,1,120.992,119.285,-1.7070000000000078,0.0,0.22699999999998965,-0.3576666666666644,0.0,0.259999999999998,0.3507655912429284,-0.3576666666666644,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,30,0 days 00:01:59.285000,INTERMEDIATE,30.0,True,0 days 03:13:16.023000,27.1,13,27.9,0 days 00:00:31.611000,0 days 00:00:45.725000,0 days 00:00:41.949000,1,119.285,11596.023,4.6159999999999854,True,False,False,30.0,0.0,0.0,31.611,45.725,41.949,0,0,0,0.0,121.4904,0.4106328043399854,-5.370735062301613,1,0,121.219,119.572,-1.6469999999999914,0.22699999999998965,-1.9339999999999975,-0.10966666666666924,0.0,-0.4089999999999989,0.2391512073981658,-0.10966666666666924,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,31,0 days 00:01:59.572000,INTERMEDIATE,31.0,True,0 days 03:15:15.595000,27.1,13,27.6,0 days 00:00:31.588000,0 days 00:00:45.907000,0 days 00:00:42.077000,1,119.572,11715.595,3.6480000000010477,True,False,False,31.0,0.0,0.0,31.588,45.907,42.077,0,0,0,0.0,120.93440000000001,0.9568726665550424,-1.4238049090742193,0,1,119.285,119.484,0.19899999999999807,0.0,0.28700000000000614,-0.7810000000000011,0.0,0.1280000000000001,0.36702275133838785,-0.7810000000000011,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,32,0 days 00:01:59.484000,INTERMEDIATE,32.0,True,0 days 03:17:15.079000,27.1,13,27.9,0 days 00:00:31.677000,0 days 00:00:45.946000,0 days 00:00:41.861000,12,119.484,11835.079,2.860000000000582,True,False,False,32.0,0.0,0.0,31.677,45.946,41.861,0,0,1,0.0,120.53920000000001,1.0441665097101038,-1.010566791969772,0,0,119.572,121.914,2.3419999999999987,0.28700000000000614,-0.08800000000000807,-0.4733333333333339,0.0,-0.08800000000000097,0.33656277274826435,-0.4733333333333339,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,40,0 days 00:02:01.914000,SOFT,7.0,True,0 days 03:35:43.767000,27.1,12,28.8,0 days 00:00:32.083000,0 days 00:00:46.822000,0 days 00:00:43.009000,1,121.914,12943.767,0.33100000000013097,False,False,True,7.0,0.0,0.0,32.083,46.822,43.009,0,0,0,0.0,120.1104,0.9178438320325538,1.9650401702934073,0,0,119.484,117.085,-2.399000000000001,0.19899999999999807,2.430000000000007,-0.5783333333333331,0.0,1.1480000000000032,0.29072615981366307,-0.5783333333333331,0,1,2022,Singapore Grand Prix,0.0,19,0.0
BOT,41,0 days 00:01:57.085000,SOFT,8.0,True,0 days 03:37:40.852000,27.0,10,29.2,0 days 00:00:32.265000,0 days 00:00:44.042000,0 days 00:00:40.778000,1,117.085,13060.852,2.0979999999999563,False,False,True,8.0,0.0,0.0,32.265,44.042,40.778,0,0,0,0.0,120.29479999999998,1.1911640105376748,-2.6946751006615184,1,0,121.914,114.236,-7.677999999999997,2.629000000000005,-4.829000000000008,0.876333333333335,0.0,-1.0829999999999984,0.5833114091118066,0.876333333333335,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,42,0 days 00:01:54.236000,SOFT,9.0,True,0 days 03:39:35.088000,27.1,10,29.4,0 days 00:00:30.533000,0 days 00:00:43.393000,0 days 00:00:40.310000,1,114.236,13175.088,3.8410000000003492,False,False,True,9.0,0.0,0.0,30.533,43.393,40.31,0,0,0,0.0,119.46799999999999,1.710713739934366,-3.058372583247457,1,1,117.085,114.129,-2.955999999999989,0.0,-2.8489999999999895,-0.829000000000003,0.0,-0.4679999999999964,0.8160451580641852,-0.829000000000003,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,43,0 days 00:01:54.129000,SOFT,10.0,True,0 days 03:41:29.217000,27.1,10,29.6,0 days 00:00:30.327000,0 days 00:00:43.596000,0 days 00:00:40.206000,1,114.129,13289.217,6.211999999999534,False,False,True,10.0,0.0,0.0,30.327,43.596,40.206,0,0,0,0.0,118.4582,2.9132465051897385,-1.4860397128385265,0,1,114.236,113.723,-0.5130000000000052,0.0,-0.10699999999999932,-1.74933333333333,0.0,-0.1039999999999992,0.822737989884994,-1.74933333333333,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,44,0 days 00:01:53.723000,SOFT,11.0,True,0 days 03:43:22.940000,27.2,10,29.6,0 days 00:00:30.251000,0 days 00:00:43.553000,0 days 00:00:39.919000,1,113.723,13402.94,8.470999999999549,False,False,True,11.0,0.0,0.0,30.251,43.553,39.919,0,0,0,0.0,117.36959999999999,3.373580931295444,-1.080928566489054,0,0,114.129,114.985,0.8559999999999945,0.0,-0.4060000000000059,-2.594999999999999,0.0,-0.28700000000000614,0.8151030609683666,-2.594999999999999,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,45,0 days 00:01:54.985000,SOFT,12.0,True,0 days 03:45:17.925000,27.3,10,29.6,0 days 00:00:30.142000,0 days 00:00:44.292000,0 days 00:00:40.551000,1,114.985,13517.925,7.313000000000102,False,False,True,12.0,0.0,0.0,30.142,44.292,40.551,0,0,0,0.0,116.2174,3.4537433749484436,-0.3568302175949582,0,0,113.723,113.728,0.0049999999999954525,0.0,1.2620000000000005,-1.120666666666665,0.0,0.632000000000005,0.8180639950517327,-1.120666666666665,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,46,0 days 00:01:53.728000,SOFT,13.0,True,0 days 03:47:11.653000,27.3,10,29.6,0 days 00:00:30.344000,0 days 00:00:43.739000,0 days 00:00:39.645000,1,113.728,13631.653,7.587999999999738,False,False,True,13.0,0.0,0.0,30.344,43.739,39.645,0,0,0,0.0,114.83160000000001,1.3396569710191866,-0.823792973779262,0,0,114.985,112.736,-2.2489999999999952,1.2620000000000005,-1.257000000000005,0.24966666666666507,0.0,-0.2739999999999938,0.6207459222580535,0.24966666666666507,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,47,0 days 00:01:52.736000,SOFT,14.0,True,0 days 03:49:04.389000,27.3,10,29.4,0 days 00:00:30.088000,0 days 00:00:43.025000,0 days 00:00:39.623000,1,112.736,13744.389,6.708000000000538,False,False,True,14.0,0.0,0.0,30.088,43.025,39.623,0,0,0,0.0,114.1602,0.5159832361621097,-2.7601671918514596,1,0,113.728,112.579,-1.149000000000001,0.0049999999999954525,-0.9919999999999902,-0.13366666666667015,0.0,-0.02200000000000557,0.4291004544392854,-0.13366666666667015,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,48,0 days 00:01:52.579000,SOFT,15.0,True,0 days 03:50:56.968000,27.4,10,29.3,0 days 00:00:30.217000,0 days 00:00:43.065000,0 days 00:00:39.297000,1,112.579,13856.968,4.636999999998807,False,False,True,15.0,0.0,0.0,30.217,43.065,39.297,0,0,0,0.0,113.8602,0.8120275241642506,-1.5777790307276103,1,1,112.736,113.071,0.33499999999999375,0.0,-0.1570000000000107,-0.32899999999999824,0.0,-0.3260000000000005,0.37668421788017836,-0.32899999999999824,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,49,0 days 00:01:53.071000,SOFT,16.0,True,0 days 03:52:50.039000,27.5,10,28.8,0 days 00:00:29.999000,0 days 00:00:43.200000,0 days 00:00:39.872000,1,113.071,13970.039,1.5100000000002183,False,False,True,16.0,0.0,0.0,29.999,43.2,39.872,0,0,0,0.0,113.55019999999999,0.965178066472881,-0.496488696382385,0,1,112.579,114.301,1.7220000000000084,0.0,0.49200000000000443,-0.8020000000000019,0.0,0.5750000000000028,0.4025801783496075,-0.8020000000000019,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,50,0 days 00:01:54.301000,SOFT,17.0,True,0 days 03:54:44.340000,27.5,11,28.8,0 days 00:00:29.705000,0 days 00:00:43.443000,0 days 00:00:41.153000,1,114.301,14084.34,8.387000000000626,False,False,True,17.0,0.0,0.0,29.705,43.443,41.153,0,0,0,0.0,113.41979999999998,0.9799268850278227,0.8992507639740913,0,0,113.071,113.656,0.585000000000008,0.49200000000000443,1.230000000000004,-0.21899999999999883,0.0,1.8560000000000016,0.4591949477073994,-0.21899999999999883,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,51,0 days 00:01:53.656000,SOFT,18.0,True,0 days 03:56:37.996000,27.6,11,28.8,0 days 00:00:30.455000,0 days 00:00:43.567000,0 days 00:00:39.634000,1,113.656,14197.996,7.869000000000597,False,False,True,18.0,0.0,0.0,30.455,43.567,39.634,0,0,0,0.0,113.28299999999999,0.720089924940169,0.5179908606984202,0,0,114.301,111.864,-2.4369999999999976,1.7220000000000084,-0.644999999999996,0.521666666666666,0.0,0.3370000000000033,0.9086667155783802,0.521666666666666,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,52,0 days 00:01:51.864000,SOFT,19.0,True,0 days 03:58:29.860000,27.6,11,28.5,0 days 00:00:30.011000,0 days 00:00:42.770000,0 days 00:00:39.083000,1,111.864,14309.86,8.519000000000233,False,False,True,19.0,0.0,0.0,30.011,42.77,39.083,0,0,0,0.0,113.26860000000002,0.7096099632899332,-1.979397236036444,1,0,113.656,112.899,-0.757000000000005,1.0770000000000124,-1.7920000000000016,0.35900000000000415,0.0,-0.5510000000000019,0.8402990539087871,0.35900000000000415,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,53,0 days 00:01:52.899000,SOFT,20.0,True,0 days 04:00:22.759000,27.6,11,28.5,0 days 00:00:30.313000,0 days 00:00:43.209000,0 days 00:00:39.377000,1,112.899,14422.759,7.847999999999956,False,False,True,20.0,0.0,0.0,30.313,43.209,39.377,0,0,0,0.0,113.0942,0.9422508689305301,-0.20716351285677767,0,1,111.864,112.228,0.3639999999999901,0.0,1.0349999999999966,-0.4023333333333312,0.0,0.29400000000000404,0.9465240092042053,-0.4023333333333312,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,54,0 days 00:01:52.228000,SOFT,21.0,True,0 days 04:02:14.987000,27.6,11,28.5,0 days 00:00:30.109000,0 days 00:00:43.145000,0 days 00:00:38.974000,1,112.228,14534.987,8.937000000001717,False,False,True,21.0,0.0,0.0,30.109,43.145,38.974,0,0,0,0.0,113.15820000000001,0.9087819870575872,-1.0235678229184235,0,0,112.899,112.335,-0.5640000000000072,1.0349999999999966,-0.6710000000000065,-0.46733333333333366,0.0,-0.10900000000000176,0.8686113630387307,-0.46733333333333366,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,55,0 days 00:01:52.335000,SOFT,22.0,True,0 days 04:04:07.322000,27.5,11,29.1,0 days 00:00:30.059000,0 days 00:00:43.170000,0 days 00:00:39.106000,1,112.335,14647.322,9.262000000000626,False,False,True,22.0,0.0,0.0,30.059,43.17,39.106,0,0,0,0.0,112.9896,1.0023818134824358,-0.6530445696394034,0,0,112.228,112.262,0.034000000000006025,0.3639999999999901,0.10699999999999932,-0.4760000000000038,0.0,0.132000000000005,0.9072812684057807,-0.4760000000000038,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,56,0 days 00:01:52.262000,SOFT,23.0,True,0 days 04:05:59.584000,27.5,11,29.2,0 days 00:00:30.046000,0 days 00:00:43.075000,0 days 00:00:39.141000,1,112.262,14759.584,10.040999999999258,False,False,True,23.0,0.0,0.0,30.046,43.075,39.141,0,0,0,0.0,112.59639999999999,0.6990667350119972,-0.47835204173210893,0,0,112.335,113.276,0.9410000000000025,0.4709999999999894,-0.07299999999999329,0.15699999999999648,0.0,0.1670000000000016,0.36427640604354544,0.15699999999999648,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,57,0 days 00:01:53.276000,SOFT,24.0,True,0 days 04:07:52.860000,27.6,11,29.4,0 days 00:00:30.017000,0 days 00:00:43.801000,0 days 00:00:39.458000,1,113.276,14872.86,10.349999999998545,False,False,True,24.0,0.0,0.0,30.017,43.801,39.458,0,0,0,0.0,112.3176,0.37255912282526754,2.572477604982694,0,0,112.262,116.931,4.668999999999997,0.39799999999999613,1.0139999999999958,-0.21233333333333348,0.0,0.48400000000000176,0.3340408657634597,-0.21233333333333348,0,0,2022,Singapore Grand Prix,0.0,19,0.0
BOT,58,0 days 00:01:56.931000,SOFT,25.0,True,0 days 04:09:49.791000,27.6,11,29.5,0 days 00:00:31.568000,0 days 00:00:44.558000,0 days 00:00:40.805000,1,116.931,14989.791,7.677999999999884,False,False,True,25.0,0.0,0.0,31.568,44.558,40.805,0,0,0,0.0,112.6,0.4661625253067159,9.29075111121466,0,0,113.276,116.059,2.7830000000000013,1.0480000000000018,3.655000000000001,0.34933333333333394,0.0,1.698999999999998,0.21822075978238306,0.34933333333333394,0,0,2022,Singapore Grand Prix,0.0,19,0.0
GAS,2,0 days 00:02:05.132000,INTERMEDIATE,5.0,True,0 days 02:12:16.228000,26.9,7,29.9,0 days 00:00:32.422000,0 days 00:00:49.340000,0 days 00:00:43.370000,1,125.132,7936.228,1.6729999999997744,True,False,False,5.0,0.0,0.0,32.422,49.34,43.37,0,0,0,0.0,114.17260000000002,2.1793538721374066,5.028738168736007,0,0,125.132,123.844,-1.288000000000011,12.870000000000005,0.0,1.2656666666666656,0.0,3.911999999999999,0.9692953626217327,0.0,0,0,2022,Singapore Grand Prix,0.0,19,0.0
GAS,3,0 days 00:02:03.844000,INTERMEDIATE,6.0,True,0 days 02:14:20.072000,26.9,7,29.8,0 days 00:00:32.140000,0 days 00:00:48.698000,0 days 00:00:43.006000,1,123.844,8060.072,1.9269999999996799,True,False,False,6.0,0.0,0.0,32.14,48.698,43.006,0,0,0,0.0,,,0.0,0,0,125.132,123.402,-1.730000000000004,0.0,-1.288000000000011,0.0,0.0,0.0,0.0,0.0,0,0,2022,Singapore Grand Prix,0.0,19,0.0
GAS,4,0 days 00:02:03.402000,INTERMEDIATE,7.0,True,0 days 02:16:23.474000,26.8,7,29.4,0 days 00:00:31.958000,0 days 00:00:48.471000,0 days 00:00:42.973000,1,123.402,8183.474,1.7089999999998327,True,False,False,7.0,0.0,0.0,31.958,48.471,42.973,0,0,0,0.0,,,0.0,0,0,123.844,123.659,-0.18499999999998806,0.0,-0.44199999999999307,-0.6440000000000055,0.0,-0.03300000000000125,0.0,0.0,0,0,2022,Singapore Grand Prix,0.0,19,0.0
GAS,5,0 days 00:02:03.659000,INTERMEDIATE,8.0,True,0 days 02:18:27.133000,26.9,7,29.3,0 days 00:00:31.969000,0 days 00:00:48.813000,0 days 00:00:42.877000,1,123.659,8307.133,1.4160000000010768,True,False,False,8.0,0.0,0.0,31.969,48.813,42.877,0,0,0,0.0,124.12599999999999,0.8988147751344592,-0.5195731233168961,0,0,123.402,123.653,0.2510000000000048,0.0,0.257000000000005,-0.576666666666668,0.0,-0.09599999999999653,2.2681805483691106,-0.865000000000002,0,0,2022,Singapore Grand Prix,0.0,19,0.0
GAS,6,0 days 00:02:03.653000,INTERMEDIATE,9.0,True,0 days 02:20:30.786000,27.0,7,29.4,0 days 00:00:31.992000,0 days 00:00:48.687000,0 days 00:00:42.974000,1,123.653,8430.786,0.8150000000005093,True,False,False,9.0,0.0,0.0,31.992,48.687,42.974,0,0,0,0.0,124.00925000000001,0.7701304543171064,-0.4625839661358393,0,0,123.659,123.128,-0.5310000000000059,0.257000000000005,-0.006000000000000227,-0.49099999999999966,0.0,0.0969999999999942,1.9779009707262891,-0.49099999999999966,0,1,2022,Singapore Grand Prix,0.0,19,0.0
GAS,7,0 days 00:02:03.128000,INTERMEDIATE,10.0,True,0 days 02:22:33.914000,27.0,7,29.4,0 days 00:00:32.002000,0 days 00:00:48.261000,0 days 00:00:42.865000,12,123.128,8553.914,0.9839999999985594,True,False,False,10.0,0.0,0.0,32.002,48.261,42.865,0,0,1,0.0,123.93800000000002,0.685717507432911,-1.1812444501123736,0,0,123.653,124.843,1.1899999999999977,0.2510000000000048,-0.5250000000000057,-0.06366666666666276,0.0,-0.012000000000000455,1.7544641632133726,-0.06366666666666276,0,1,2022,Singapore Grand Prix,0.0,19,0.0
GAS,11,0 days 00:02:04.843000,INTERMEDIATE,14.0,True,0 days 02:32:23.675000,27.0,8,29.1,0 days 00:00:32.170000,0 days 00:00:49.396000,0 days 00:00:43.277000,1,124.843,9143.675,0.658000000001266,True,False,False,14.0,0.0,0.0,32.17,49.396,43.277,0,0,0,0.0,123.53720000000001,0.2775314396604481,4.705052521608364,0,0,123.128,123.028,-0.09999999999999432,0.0,1.7150000000000034,-0.09133333333333364,0.0,0.41199999999999903,0.06976890424823658,-0.09133333333333364,0,1,2022,Singapore Grand Prix,0.0,19,0.0
GAS,12,0 days 00:02:03.028000,INTERMEDIATE,15.0,True,0 days 02:34:26.703000,27.2,8,29.5,0 days 00:00:32.164000,0 days 00:00:48.015000,0 days 00:00:42.849000,1,123.028,9266.703,0.5400000000008731,True,False,False,15.0,0.0,0.0,32.164,48.015,42.849,0,0,0,0.0,123.73700000000001,0.6556451021703789,-1.0813777112846628,0,0,124.843,122.941,-1.902000000000001,1.7150000000000034,-1.8149999999999977,0.39466666666666583,0.0,-0.016000000000005343,0.20156711041238748,0.39466666666666583,0,1,2022,Singapore Grand Prix,0.0,19,0.0
GAS,13,0 days 00:02:02.941000,INTERMEDIATE,16.0,True,0 days 02:36:29.644000,27.2,8,29.1,0 days 00:00:31.959000,0 days 00:00:48.198000,0 days 00:00:42.784000,1,122.941,9389.644,0.5370000000002619,True,False,False,16.0,0.0,0.0,31.959,48.198,42.784,0,0,0,0.0,123.66220000000001,0.7214504140964951,-0.9996529018604855,0,0,123.028,122.308,-0.7199999999999989,0.0,-0.0870000000000033,-0.20833333333333334,0.0,-0.06499999999999773,0.1994517485508708,-0.20833333333333334,0,1,2022,Singapore Grand Prix,0.0,19,0.0
GAS,14,0 days 00:02:02.308000,INTERMEDIATE,17.0,True,0 days 02:38:31.952000,27.3,8,29.1,0 days 00:00:32.070000,0 days 00:00:47.698000,0 days 00:00:42.540000,1,122.308,9511.952,0.930000000000291,True,False,False,17.0,0.0,0.0,32.07,47.698,42.54,0,0,0,0.0,123.51860000000002,0.7904076796185634,-1.5316146733091303,1,0,122.941,121.994,-0.9470000000000027,0.0,-0.6329999999999956,-0.06233333333333254,0.0,-0.24399999999999977,0.19311059007729217,-0.06233333333333254,0,1,2022,Singapore Grand Prix,0.0,19,0.0
GAS,15,0 days 00:02:01.994000,INTERMEDIATE,18.0,True,0 days 02:40:33.946000,27.3,8,28.7,0 days 00:00:31.909000,0 days 00:00:47.750000,0 days 00:00:42.335000,1,121.994,9633.946,1.0030000000006112,True,False,False,18.0,0.0,0.0,31.909,47.75,42.335,0,0,0,0.0,123.24960000000002,0.946660076268134,-1.3263472617856302,0,1,122.308,121.484,-0.8240000000000123,0.0,-0.31400000000000716,-0.8449999999999989,0.0,-0.2049999999999983,0.24123639858031337,-0.8449999999999989,0,0,2022,Singapore Grand Prix,0.0,19,0.0
GAS,16,0 days 00:02:01.484000,INTERMEDIATE,19.0,True,0 days 02:42:35.430000,27.3,8,28.7,0 days 00:00:31.812000,0 days 00:00:47.542000,0 days 00:00:42.130000,1,121.484,9755.43,1.1829999999990832,True,False,False,19.0,0.0,0.0,31.812,47.542,42.13,0,0,0,0.0,123.0228,1.1055784458825089,-1.3918505789715252,0,0,121.994,121.533,-0.4609999999999985,0.0,-0.5100000000000051,-0.3446666666666687,0.0,-0.2049999999999983,0.2612475837208827,-0.3446666666666687,0,0,2022,Singapore Grand Prix,0.0,19,0.0
GAS,17,0 days 00:02:01.533000,INTERMEDIATE,20.0,True,0 days 02:44:36.963000,27.3,8,28.7,0 days 00:00:31.768000,0 days 00:00:47.494000,0 days 00:00:42.271000,1,121.533,9876.963,1.3400000000001455,True,False,False,20.0,0.0,0.0,31.768,47.494,42.271,0,0,0,0.0,122.351,0.6495028868295856,-1.2594247332646913,0,0,121.484,121.284,-0.19999999999998863,0.0,0.049000000000006594,-0.4856666666666693,0.0,0.14099999999999824,0.10002749621978793,-0.4856666666666693,0,0,2022,Singapore Grand Prix,0.0,19,0.0
GAS,18,0 days 00:02:01.284000,INTERMEDIATE,21.0,True,0 days 02:46:38.247000,27.3,8,28.6,0 days 00:00:31.834000,0 days 00:00:47.204000,0 days 00:00:42.246000,1,121.284,9998.247,1.3410000000003492,True,False,False,21.0,0.0,0.0,31.834,47.204,42.246,0,0,0,0.0,122.05199999999999,0.6023300590207582,-1.2750484364811001,0,0,121.533,121.02,-0.5130000000000052,0.049000000000006594,-0.24899999999999523,-0.25833333333333525,0.0,0.11599999999999966,0.15880428205813507,-0.25833333333333525,0,0,2022,Singapore Grand Prix,0.0,19,0.0
