Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_None,compound_SOFT,compound_WET,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
PER,14,0 days 00:01:33.245000,WET,14.0,True,0 days 02:28:32.437000,21.9,3,27.0,0 days 00:00:24.589000,0 days 00:00:43.157000,0 days 00:00:25.499000,1,93.245,8912.437,2.2729999999992287,False,False,False,False,False,True,14.0,0.0,0.0,24.589,43.157,25.499,0,0,0,0.0,95.885,1.1402054639406232,-2.315372170622645,1,1,94.104,92.815,-1.2890000000000015,0.0,-0.8589999999999947,-0.9263333333333321,0.0,-0.3130000000000024,0.14282611805968798,-0.9263333333333321,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,15,0 days 00:01:32.815000,WET,15.0,True,0 days 02:30:05.252000,21.9,3,27.2,0 days 00:00:24.494000,0 days 00:00:42.810000,0 days 00:00:25.511000,1,92.815,9005.252,2.1599999999998545,False,False,False,False,False,True,15.0,0.0,0.0,24.494,42.81,25.511,0,0,0,0.0,95.16319999999999,1.4684972591053942,-1.599049630797752,1,1,93.245,85.215,-8.030000000000001,0.0,-0.4300000000000068,-0.9139999999999967,0.0,0.012000000000000455,0.22310378750707138,-0.9139999999999967,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,18,0 days 00:01:25.215000,INTERMEDIATE,,True,0 days 02:34:50.715000,22.0,2,27.1,0 days 00:00:22.905000,0 days 00:00:39.175000,0 days 00:00:23.135000,1,85.215,9290.715,12.102999999999156,False,True,False,False,False,False,0.0,0.0,0.0,22.905,39.175,23.135,0,0,0,0.0,94.3496,1.4029026338274726,-6.511214520339517,1,1,92.815,86.966,-5.849000000000004,0.0,-7.599999999999994,-0.9273333333333321,0.0,-2.363999999999997,0.21074463219736023,-0.9273333333333321,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,19,0 days 00:01:26.966000,INTERMEDIATE,,True,0 days 02:36:17.681000,22.1,2,27.1,0 days 00:00:23.017000,0 days 00:00:39.913000,0 days 00:00:24.036000,1,86.966,9377.681,17.377999999998792,False,True,False,False,False,False,0.0,0.0,0.0,23.017,39.913,24.036,0,0,0,0.0,92.1952,4.044291804506696,-1.2929828639399672,0,1,85.215,88.792,3.576999999999998,0.0,1.7509999999999906,-2.9629999999999987,0.0,0.9009999999999998,1.0724960139786062,-2.9629999999999987,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,20,0 days 00:01:28.792000,INTERMEDIATE,,True,0 days 02:37:46.473000,22.0,2,27.5,0 days 00:00:23.553000,0 days 00:00:40.944000,0 days 00:00:24.295000,1,88.792,9466.473,3.4719999999997526,False,True,False,False,False,False,0.0,0.0,0.0,23.553,40.944,24.295,0,0,0,0.0,90.469,4.071198902043484,-0.4119179731450224,0,0,86.966,89.371,2.405000000000001,1.7509999999999906,1.8260000000000076,-2.0930000000000035,0.0,1.1600000000000001,1.2099197080798367,-2.0930000000000035,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,21,0 days 00:01:29.371000,INTERMEDIATE,,True,0 days 02:39:15.844000,22.1,1,27.6,0 days 00:00:24.009000,0 days 00:00:41.100000,0 days 00:00:24.262000,12,89.371,9555.844,4.9100000000016735,False,True,False,False,False,False,0.0,0.0,0.0,24.009,41.1,24.262,0,0,1,0.0,89.4066,3.5445125616930877,-0.010043694127295586,0,0,88.792,85.539,-3.253,3.576999999999998,0.5789999999999935,-1.3409999999999986,0.0,1.126999999999999,1.3938298676667813,-1.3409999999999986,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,24,0 days 00:01:25.539000,HARD,2.0,True,0 days 02:43:58.972000,22.2,1,27.6,0 days 00:00:23.557000,0 days 00:00:38.894000,0 days 00:00:23.088000,1,85.539,9838.972,1.4529999999995198,True,False,False,False,False,False,2.0,0.0,0.0,23.557,38.894,23.088,0,0,0,0.0,88.6318,2.85134419178045,-1.0846813965552071,0,0,89.371,82.206,-7.164999999999992,4.155999999999992,-3.8319999999999936,1.3853333333333306,0.0,-0.9480000000000004,1.489663619747759,1.3853333333333306,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,25,0 days 00:01:22.206000,HARD,3.0,True,0 days 02:45:21.178000,22.2,1,27.8,0 days 00:00:22.210000,0 days 00:00:37.806000,0 days 00:00:22.190000,1,82.206,9921.178,1.944999999999709,True,False,False,False,False,False,3.0,0.0,0.0,22.21,37.806,22.19,0,0,0,0.0,87.1766,1.8707531371081942,-2.657004765301921,1,0,85.539,84.06,-1.4789999999999992,0.32399999999999807,-3.3329999999999984,-0.4756666666666642,0.0,-0.8979999999999997,1.5741390345201394,-0.4756666666666642,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,26,0 days 00:01:24.060000,HARD,4.0,True,0 days 02:46:45.238000,22.3,1,27.9,0 days 00:00:21.756000,0 days 00:00:38.547000,0 days 00:00:23.757000,12,84.06,10005.238,0.0,True,False,False,False,False,False,4.0,0.0,0.0,21.756,38.547,23.757,0,0,1,0.0,86.57480000000001,2.8743278692592007,-0.8749175857408872,0,1,82.206,123.485,41.278999999999996,0.0,1.8539999999999992,-2.1953333333333327,0.0,1.5670000000000002,1.092296342573754,-2.1953333333333327,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,32,0 days 00:02:03.485000,MEDIUM,2.0,True,0 days 03:18:54.717000,21.9,1,28.3,0 days 00:00:36.399000,0 days 00:00:53.942000,0 days 00:00:33.144000,1,123.485,11934.717,0.6620000000002619,False,False,True,False,False,False,2.0,0.0,0.0,36.399,53.942,33.144,0,0,0,0.0,85.9936,3.0630563657889383,12.239866173779502,0,0,84.06,83.415,-0.644999999999996,1.8539999999999992,39.425,-1.7703333333333309,0.0,10.953999999999997,1.2216702910360062,-1.7703333333333309,0,1,2022,Monaco Grand Prix,0.0,19,0.0
PER,33,0 days 00:01:23.415000,MEDIUM,3.0,True,0 days 03:20:18.132000,21.9,1,28.5,0 days 00:00:22.358000,0 days 00:00:38.647000,0 days 00:00:22.410000,1,83.415,12018.132,1.0230000000010477,False,False,True,False,False,False,3.0,0.0,0.0,22.358,38.647,22.41,0,0,0,0.0,92.9322,17.281365967422836,-0.5507203549731483,0,0,123.485,80.677,-42.80799999999999,41.278999999999996,-40.06999999999999,12.648666666666665,0.0,0.21999999999999886,4.938709375940236,12.648666666666665,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,34,0 days 00:01:20.677000,MEDIUM,4.0,True,0 days 03:21:38.809000,22.0,1,28.8,0 days 00:00:21.557000,0 days 00:00:37.501000,0 days 00:00:21.619000,1,80.677,12098.809,1.132000000001426,False,False,True,False,False,False,4.0,0.0,0.0,21.557,37.501,21.619,0,0,0,0.0,91.74100000000001,17.786108357367,-0.6220585064307956,0,0,83.415,79.801,-3.6140000000000043,1.2090000000000032,-2.7379999999999995,0.4030000000000011,0.0,-0.7910000000000004,5.011459567830513,0.4030000000000011,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,35,0 days 00:01:19.801000,MEDIUM,5.0,True,0 days 03:22:58.610000,22.1,1,28.8,0 days 00:00:21.212000,0 days 00:00:37.215000,0 days 00:00:21.374000,1,79.801,12178.61,1.168999999999869,False,False,True,False,False,False,5.0,0.0,0.0,21.212,37.215,21.374,0,0,0,0.0,90.7686,18.33440812516183,-0.5981976579297511,0,0,80.677,79.027,-1.6500000000000057,0.0,-0.8760000000000048,-1.1276666666666653,0.0,-0.245000000000001,4.987402861209428,-1.1276666666666653,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,36,0 days 00:01:19.027000,MEDIUM,6.0,True,0 days 03:24:17.637000,22.2,1,28.9,0 days 00:00:20.948000,0 days 00:00:36.980000,0 days 00:00:21.099000,1,79.027,12257.637,1.1039999999993597,False,False,True,False,False,False,6.0,0.0,0.0,20.948,36.98,21.099,0,0,0,0.0,90.2876,18.644137223266736,-0.6039753872840767,0,0,79.801,78.347,-1.4540000000000077,0.0,-0.7740000000000009,-14.561333333333332,0.0,-0.2749999999999986,4.893319578772675,-14.561333333333332,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,37,0 days 00:01:18.347000,MEDIUM,7.0,True,0 days 03:25:35.984000,22.3,1,29.1,0 days 00:00:21.061000,0 days 00:00:36.517000,0 days 00:00:20.769000,1,78.347,12335.984,0.9069999999992433,False,False,True,False,False,False,7.0,0.0,0.0,21.061,36.517,20.769,0,0,0,0.0,89.281,19.192233481280915,-0.5697096177297163,0,0,79.027,77.081,-1.945999999999998,0.0,-0.6800000000000068,-1.4626666666666683,0.0,-0.33000000000000185,5.033490170845671,-1.4626666666666683,0,1,2022,Monaco Grand Prix,0.0,19,0.0
PER,38,0 days 00:01:17.081000,MEDIUM,8.0,True,0 days 03:26:53.065000,22.3,1,29.1,0 days 00:00:20.555000,0 days 00:00:36.085000,0 days 00:00:20.441000,1,77.081,12413.065,1.2109999999993306,False,False,True,False,False,False,8.0,0.0,0.0,20.555,36.085,20.441,0,0,0,0.0,80.2534,1.9696595644933967,-1.6106336633944904,1,0,78.347,77.143,-1.2039999999999935,0.0,-1.2659999999999911,-0.7766666666666708,0.0,-0.3279999999999994,0.35874182917525144,-0.7766666666666708,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,39,0 days 00:01:17.143000,MEDIUM,9.0,True,0 days 03:28:10.208000,22.4,1,28.8,0 days 00:00:20.724000,0 days 00:00:35.938000,0 days 00:00:20.481000,1,77.143,12490.208,1.180000000000291,False,False,True,False,False,False,9.0,0.0,0.0,20.724,35.938,20.481,0,0,0,0.0,78.9866,1.375021018021285,-1.3407795050675049,0,1,77.081,76.473,-0.6080000000000041,0.0,0.06199999999999761,-0.9066666666666663,0.0,0.0400000000000027,0.22495710702266228,-0.9066666666666663,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,40,0 days 00:01:16.473000,MEDIUM,10.0,True,0 days 03:29:26.681000,22.3,1,28.8,0 days 00:00:20.374000,0 days 00:00:35.839000,0 days 00:00:20.260000,1,76.473,12566.681,1.4459999999999127,False,False,True,False,False,False,10.0,0.0,0.0,20.374,35.839,20.26,0,0,0,0.0,78.2798,1.183882257659213,-1.5261652823249698,1,0,77.143,76.434,-0.7090000000000032,0.06199999999999761,-0.6700000000000017,-0.6280000000000001,0.0,-0.18099999999999739,0.15388729642178334,-0.6280000000000001,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,41,0 days 00:01:16.434000,MEDIUM,11.0,True,0 days 03:30:43.115000,22.4,1,28.9,0 days 00:00:20.321000,0 days 00:00:35.902000,0 days 00:00:20.211000,1,76.434,12643.115,1.5949999999993452,False,False,True,False,False,False,11.0,0.0,0.0,20.321,35.902,20.211,0,0,0,0.0,77.6142,1.0418335759612776,-1.1328104864647446,0,1,76.473,76.26,-0.21299999999999386,0.0,-0.03900000000000148,-0.624666666666665,0.0,-0.04900000000000304,0.15473751969062263,-0.624666666666665,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,42,0 days 00:01:16.260000,MEDIUM,12.0,True,0 days 03:31:59.375000,22.5,1,29.1,0 days 00:00:20.303000,0 days 00:00:35.735000,0 days 00:00:20.222000,1,76.26,12719.375,2.09900000000016,False,False,True,False,False,False,12.0,0.0,0.0,20.303,35.735,20.222,0,0,0,0.0,77.09559999999999,0.7735966649361007,-1.0801494342908085,0,0,76.434,76.479,0.045000000000001705,0.0,-0.17399999999999238,-0.21566666666666853,0.0,0.011000000000002785,0.165397400221423,-0.21566666666666853,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,43,0 days 00:01:16.479000,MEDIUM,13.0,True,0 days 03:33:15.854000,22.5,1,29.4,0 days 00:00:20.389000,0 days 00:00:35.885000,0 days 00:00:20.205000,1,76.479,12795.854,2.3209999999999127,False,False,True,False,False,False,13.0,0.0,0.0,20.389,35.885,20.205,0,0,0,0.0,76.6782,0.4046352678650892,-0.4922951997017241,0,0,76.26,76.73,0.46999999999999886,0.0,0.2189999999999941,-0.29433333333333184,0.0,-0.006000000000000227,0.15252639115905633,-0.29433333333333184,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,44,0 days 00:01:16.730000,MEDIUM,14.0,True,0 days 03:34:32.584000,22.6,1,29.4,0 days 00:00:20.306000,0 days 00:00:35.921000,0 days 00:00:20.503000,1,76.73,12872.584,2.209999999999127,False,False,True,False,False,False,14.0,0.0,0.0,20.306,35.921,20.503,0,0,0,0.0,76.5578,0.3390688720603066,0.5078614234142268,0,0,76.479,76.773,0.29399999999999693,0.2189999999999941,0.2510000000000048,0.002000000000000076,0.0,0.2980000000000018,0.08670928439334122,0.002000000000000076,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,45,0 days 00:01:16.773000,MEDIUM,15.0,True,0 days 03:35:49.357000,22.4,1,29.0,0 days 00:00:20.364000,0 days 00:00:35.961000,0 days 00:00:20.448000,1,76.773,12949.357,2.264999999999418,False,False,True,False,False,False,15.0,0.0,0.0,20.364,35.961,20.448,0,0,0,0.0,76.4752,0.1680407688635307,1.7721889873155994,0,0,76.73,76.028,-0.7019999999999982,0.46999999999999886,0.042999999999992156,0.09866666666666883,0.0,0.2430000000000021,0.1753975484435441,0.09866666666666883,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,46,0 days 00:01:16.028000,MEDIUM,16.0,True,0 days 03:37:05.385000,22.3,1,28.7,0 days 00:00:20.296000,0 days 00:00:35.665000,0 days 00:00:20.067000,1,76.028,13025.385,2.701999999999316,False,False,True,False,False,False,16.0,0.0,0.0,20.296,35.665,20.067,0,0,0,0.0,76.5352,0.21426082236435415,-2.367208313694863,1,0,76.773,76.682,-0.09099999999999397,0.512999999999991,-0.7449999999999903,0.17099999999999702,0.0,-0.13799999999999812,0.15890972279884485,0.17099999999999702,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,47,0 days 00:01:16.682000,MEDIUM,17.0,True,0 days 03:38:22.067000,22.4,1,29.0,0 days 00:00:20.344000,0 days 00:00:35.984000,0 days 00:00:20.354000,1,76.682,13102.067,2.441000000000713,False,False,True,False,False,False,17.0,0.0,0.0,20.344,35.984,20.354,0,0,0,0.0,76.454,0.31530699326250416,0.7231047990432315,0,1,76.028,76.227,0.19899999999999807,0.0,0.6539999999999964,-0.15033333333333113,0.0,0.28699999999999903,0.1828668914812229,-0.15033333333333113,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,48,0 days 00:01:16.227000,MEDIUM,18.0,True,0 days 03:39:38.294000,22.5,1,29.6,0 days 00:00:20.163000,0 days 00:00:35.784000,0 days 00:00:20.280000,1,76.227,13178.294,3.6530000000002474,False,False,True,False,False,False,18.0,0.0,0.0,20.163,35.784,20.28,0,0,0,0.0,76.5384,0.30675935193608844,-1.015127975837132,0,0,76.682,76.602,-0.0799999999999983,0.6539999999999964,-0.4549999999999983,-0.016000000000000607,0.0,0.21300000000000097,0.19731370960986264,-0.016000000000000607,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,49,0 days 00:01:16.602000,MEDIUM,19.0,True,0 days 03:40:54.896000,22.6,1,29.7,0 days 00:00:20.299000,0 days 00:00:35.902000,0 days 00:00:20.401000,1,76.602,13254.896,3.690999999998894,False,False,True,False,False,False,19.0,0.0,0.0,20.299,35.902,20.401,0,0,0,0.0,76.488,0.3380628639768716,0.33721538846042426,0,0,76.227,77.922,1.6949999999999932,0.19899999999999807,0.375,-0.1819999999999974,0.0,0.33399999999999963,0.18135131651026157,-0.1819999999999974,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,50,0 days 00:01:17.922000,MEDIUM,20.0,True,0 days 03:42:12.818000,22.5,1,29.8,0 days 00:00:20.432000,0 days 00:00:36.612000,0 days 00:00:20.878000,1,77.922,13332.818,2.6370000000006257,False,False,True,False,False,False,20.0,0.0,0.0,20.432,36.612,20.878,0,0,0,0.0,76.4624,0.3194922534275951,4.568498873888273,0,0,76.602,77.778,1.176000000000002,0.5739999999999981,1.3199999999999932,0.1913333333333327,0.0,0.597999999999999,0.18777832675792197,0.1913333333333327,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,51,0 days 00:01:17.778000,MEDIUM,21.0,True,0 days 03:43:30.596000,22.6,1,29.5,0 days 00:00:20.592000,0 days 00:00:36.520000,0 days 00:00:20.666000,1,77.778,13410.596,2.1040000000011787,False,False,True,False,False,False,21.0,0.0,0.0,20.592,36.52,20.666,0,0,0,0.0,76.6922,0.7379398349460863,1.4713936673161632,0,0,77.922,78.028,0.10600000000000875,1.8939999999999912,-0.14399999999999125,0.4133333333333316,0.0,0.38599999999999923,0.265073008810789,0.4133333333333316,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,52,0 days 00:01:18.028000,MEDIUM,22.0,True,0 days 03:44:48.624000,22.6,1,29.2,0 days 00:00:20.546000,0 days 00:00:36.739000,0 days 00:00:20.743000,1,78.028,13488.624,1.5910000000003492,False,False,True,False,False,False,22.0,0.0,0.0,20.546,36.739,20.743,0,0,0,0.0,77.04220000000001,0.7588677091564001,1.2990406471450315,0,0,77.778,78.197,0.41899999999999693,1.551000000000002,0.25,0.5170000000000007,0.0,0.34199999999999875,0.14566159411459492,0.5170000000000007,0,0,2022,Monaco Grand Prix,0.0,19,0.0
PER,53,0 days 00:01:18.197000,MEDIUM,23.0,True,0 days 03:46:06.821000,22.5,1,29.2,0 days 00:00:20.615000,0 days 00:00:36.643000,0 days 00:00:20.939000,1,78.197,13566.821,0.9930000000003929,False,False,True,False,False,False,23.0,0.0,0.0,20.615,36.643,20.939,0,0,0,0.0,77.3114,0.8341515449846633,1.061677587633407,0,0,78.028,78.205,0.1769999999999925,1.801000000000002,0.16899999999999693,0.475333333333334,0.0,0.2729999999999997,0.14041296236460857,0.475333333333334,0,1,2022,Monaco Grand Prix,0.0,19,0.0
PER,54,0 days 00:01:18.205000,MEDIUM,24.0,True,0 days 03:47:25.026000,22.4,1,29.2,0 days 00:00:20.710000,0 days 00:00:36.673000,0 days 00:00:20.822000,1,78.205,13645.026,0.7579999999998108,False,False,True,False,False,False,24.0,0.0,0.0,20.71,36.673,20.822,0,0,0,0.0,77.70540000000001,0.6354957120235579,0.7861579402465999,0,0,78.197,78.491,0.29399999999999693,1.5949999999999989,0.007999999999995566,0.09166666666666856,0.0,0.1559999999999988,0.12485111132867457,0.09166666666666856,0,1,2022,Monaco Grand Prix,0.0,19,0.0
PER,55,0 days 00:01:18.491000,MEDIUM,25.0,True,0 days 03:48:43.517000,22.5,1,29.1,0 days 00:00:20.771000,0 days 00:00:36.863000,0 days 00:00:20.857000,1,78.491,13723.517,0.7430000000003929,False,False,True,False,False,False,25.0,0.0,0.0,20.771,36.863,20.857,0,0,0,0.0,78.026,0.18276077259728454,2.5443096644411556,0,0,78.205,78.898,0.6929999999999978,0.4269999999999925,0.28600000000000136,0.14233333333333084,0.0,0.11400000000000077,0.1631134574460524,0.14233333333333084,0,1,2022,Monaco Grand Prix,0.0,19,0.0
PER,56,0 days 00:01:18.898000,MEDIUM,26.0,True,0 days 03:50:02.415000,22.3,1,29.1,0 days 00:00:20.668000,0 days 00:00:37.441000,0 days 00:00:20.789000,1,78.898,13802.415,0.7729999999992287,False,False,True,False,False,False,26.0,0.0,0.0,20.668,37.441,20.789,0,0,0,0.0,78.13980000000001,0.261850529883682,2.8955450284434865,0,0,78.491,78.873,0.382000000000005,0.7129999999999939,0.4069999999999965,0.1543333333333313,0.0,-0.0329999999999977,0.11697521104920093,0.1543333333333313,0,1,2022,Monaco Grand Prix,0.0,19,0.0
PER,57,0 days 00:01:18.873000,MEDIUM,27.0,True,0 days 03:51:21.288000,22.4,1,29.1,0 days 00:00:20.777000,0 days 00:00:37.156000,0 days 00:00:20.940000,12,78.873,13881.288,0.613999999999578,False,False,True,False,False,False,27.0,0.0,0.0,20.777,37.156,20.94,0,0,1,0.0,78.3638,0.34181530100389607,1.4896934060719624,0,0,78.898,79.457,0.5589999999999975,0.8699999999999903,-0.024999999999991473,0.23366666666666447,0.0,0.1509999999999998,0.14554483845195224,0.23366666666666447,0,1,2022,Monaco Grand Prix,0.0,19,0.0
PER,58,0 days 00:01:19.457000,MEDIUM,28.0,True,0 days 03:52:40.745000,22.4,1,29.1,0 days 00:00:20.767000,0 days 00:00:37.657000,0 days 00:00:21.033000,1,79.457,13960.745,0.5630000000001019,False,False,True,False,False,False,28.0,0.0,0.0,20.767,37.657,21.033,0,0,0,0.0,78.5328,0.34317225995176276,2.6931081204812624,0,0,78.873,78.77,-0.10300000000000864,0.6760000000000019,0.583999999999989,0.2226666666666688,0.0,0.24399999999999977,0.10996226625531609,0.2226666666666688,0,1,2022,Monaco Grand Prix,0.0,19,0.0
PER,59,0 days 00:01:18.770000,MEDIUM,29.0,True,0 days 03:53:59.515000,22.4,1,29.5,0 days 00:00:20.680000,0 days 00:00:37.261000,0 days 00:00:20.829000,1,78.77,14039.515,0.6890000000003056,False,False,True,False,False,False,29.0,0.0,0.0,20.68,37.261,20.829,0,0,0,0.0,78.78479999999999,0.47300443972590966,-0.031289346900358984,0,0,79.457,78.977,-0.47999999999998977,1.2519999999999953,-0.6869999999999976,0.321999999999998,0.0,0.03999999999999915,0.10108560728414825,0.321999999999998,0,1,2022,Monaco Grand Prix,0.0,19,0.0
PER,60,0 days 00:01:18.977000,MEDIUM,30.0,True,0 days 03:55:18.492000,22.4,1,29.3,0 days 00:00:20.727000,0 days 00:00:37.271000,0 days 00:00:20.979000,12,78.977,14118.492,0.45899999999892316,False,False,True,False,False,False,30.0,0.0,0.0,20.727,37.271,20.979,0,0,1,0.0,78.89779999999999,0.35183049896282703,0.2251083980311278,0,0,78.77,78.635,-0.1349999999999909,0.27899999999999636,0.20700000000000784,-0.04266666666666671,0.0,0.14999999999999858,0.10579555756271213,-0.04266666666666671,0,1,2022,Monaco Grand Prix,0.0,19,0.0
PER,61,0 days 00:01:18.635000,MEDIUM,31.0,True,0 days 03:56:37.127000,22.3,1,29.1,0 days 00:00:20.604000,0 days 00:00:37.198000,0 days 00:00:20.833000,1,78.635,14197.127,0.7199999999993452,False,False,True,False,False,False,31.0,0.0,0.0,20.604,37.198,20.833,0,0,0,0.0,78.995,0.2686475386085657,-1.340045778437372,0,0,78.977,77.997,-0.980000000000004,0.20700000000000784,-0.34199999999999875,0.0346666666666664,0.0,0.003999999999997783,0.10791802444450646,0.0346666666666664,0,1,2022,Monaco Grand Prix,0.0,19,0.0
PER,62,0 days 00:01:17.997000,MEDIUM,32.0,True,0 days 03:57:55.124000,22.2,1,29.1,0 days 00:00:20.579000,0 days 00:00:36.774000,0 days 00:00:20.644000,1,77.997,14275.124,0.7590000000000146,False,False,True,False,False,False,32.0,0.0,0.0,20.579,36.774,20.644,0,0,0,0.0,78.94239999999999,0.3142623108176275,-3.0083149250074284,1,0,78.635,77.7,-0.9350000000000023,0.0,-0.6380000000000052,-0.2739999999999962,0.0,-0.18500000000000227,0.09626629732157248,-0.2739999999999962,0,1,2022,Monaco Grand Prix,0.0,19,0.0
PER,63,0 days 00:01:17.700000,MEDIUM,33.0,True,0 days 03:59:12.824000,22.2,1,28.9,0 days 00:00:20.502000,0 days 00:00:36.739000,0 days 00:00:20.459000,1,77.7,14352.824,0.9750000000003638,False,False,True,False,False,False,33.0,0.0,0.0,20.502,36.739,20.459,0,0,0,0.0,78.7672,0.5316325798899264,-2.007401427920316,1,1,77.997,77.917,-0.0799999999999983,0.0,-0.29699999999999704,-0.2576666666666654,0.0,-0.18499999999999872,0.16207652513552215,-0.2576666666666654,0,1,2022,Monaco Grand Prix,0.0,19,0.0
RIC,3,0 days 00:01:49.054000,WET,3.0,True,0 days 02:10:58.817000,21.3,14,28.8,0 days 00:00:29.074000,0 days 00:00:50.623000,0 days 00:00:29.357000,1,109.054,7858.817,0.7150000000001455,False,False,False,False,False,True,3.0,0.0,0.0,29.074,50.623,29.357,0,0,0,0.0,78.2452,0.5371305241748673,57.35812547113771,0,0,109.054,105.835,-3.2190000000000083,31.354,0.0,-0.2393333333333345,0.0,8.898,0.1869505282153686,0.0,0,1,2022,Monaco Grand Prix,0.0,19,0.0
RIC,4,0 days 00:01:45.835000,WET,4.0,True,0 days 02:12:44.652000,21.5,14,28.5,0 days 00:00:27.910000,0 days 00:00:49.282000,0 days 00:00:28.643000,1,105.835,7964.652,1.181999999999789,False,False,False,False,False,True,4.0,0.0,0.0,27.91,49.282,28.643,0,0,0,0.0,,,0.0,0,0,109.054,103.564,-5.490000000000009,0.0,-3.2190000000000083,0.0,0.0,0.0,0.0,0.0,0,0,2022,Monaco Grand Prix,0.0,19,0.0
