Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,compound_None,compound_SOFT,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
ALB,49,0 days 00:01:17.687000,HARD,37.0,True,0 days 02:10:02.493000,7,0 days 00:00:21.958000,0 days 00:00:24.765000,0 days 00:00:30.964000,1,77.687,7802.493,0.8649999999997817,True,False,False,False,37.0,0.0,0.0,0.0,0.0,21.958,24.765,30.964,0,0,0,0.0,77.6156,0.1169157816548424,0.6106959983450599,0,0,77.76,77.606,-0.15400000000001057,0.30800000000000693,-0.0730000000000075,0.03500000000000133,0.0,0.06400000000000006,0.04801874633932119,0.03500000000000133,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,50,0 days 00:01:17.606000,HARD,38.0,True,0 days 02:11:20.099000,7,0 days 00:00:21.922000,0 days 00:00:24.737000,0 days 00:00:30.947000,1,77.606,7880.099,0.8890000000001237,True,False,False,False,38.0,0.0,0.0,0.0,0.0,21.922,24.737,30.947,0,0,0,0.0,77.6422,0.11450196504848482,-0.3161517794448282,0,0,77.687,77.611,-0.0759999999999934,0.23499999999999943,-0.08100000000000307,0.010000000000000378,0.0,0.0470000000000006,0.055698294408357746,0.010000000000000378,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,51,0 days 00:01:17.611000,HARD,39.0,True,0 days 02:12:37.710000,7,0 days 00:00:21.957000,0 days 00:00:24.880000,0 days 00:00:30.774000,1,77.611,7957.71,0.6149999999997817,True,False,False,False,39.0,0.0,0.0,0.0,0.0,21.957,24.88,30.774,0,0,0,0.0,77.6324,0.1152271669354232,-0.185720091616876,0,0,77.606,77.421,-0.18499999999998806,0.15399999999999636,0.005000000000009663,0.05133333333333212,0.0,-0.17299999999999827,0.05776850352917335,0.05133333333333212,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,52,0 days 00:01:17.421000,HARD,40.0,True,0 days 02:13:55.131000,7,0 days 00:00:21.843000,0 days 00:00:24.632000,0 days 00:00:30.946000,1,77.421,8035.131,0.7759999999998399,True,False,False,False,40.0,0.0,0.0,0.0,0.0,21.843,24.632,30.946,0,0,0,0.0,77.6232,0.11460671882557052,-1.7642944678290247,1,0,77.611,77.522,-0.08899999999999864,0.15900000000000603,-0.18999999999999773,-0.04966666666666697,0.0,0.1720000000000006,0.09998899939493289,-0.04966666666666697,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,53,0 days 00:01:17.522000,HARD,41.0,True,0 days 02:15:12.653000,7,0 days 00:00:21.836000,0 days 00:00:24.811000,0 days 00:00:30.875000,1,77.522,8112.653,0.8299999999999272,True,False,False,False,41.0,0.0,0.0,0.0,0.0,21.836,24.811,30.875,0,0,0,0.0,77.61699999999999,0.12641400238882838,-0.7514990286264372,0,1,77.421,77.445,0.0239999999999867,0.0,0.10099999999999909,-0.08866666666666372,0.0,0.10099999999999909,0.12618518138038193,-0.08866666666666372,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,54,0 days 00:01:17.445000,HARD,42.0,True,0 days 02:16:30.098000,7,0 days 00:00:21.749000,0 days 00:00:24.822000,0 days 00:00:30.874000,1,77.445,8190.098,1.0780000000004293,True,False,False,False,42.0,0.0,0.0,0.0,0.0,21.749,24.822,30.874,0,0,0,0.0,77.5694,0.1014509733810411,-1.2262080476327502,0,0,77.522,77.418,-0.1039999999999992,0.10099999999999909,-0.07700000000001239,-0.027999999999996323,0.0,0.09999999999999787,0.12953262137392205,-0.027999999999996323,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,55,0 days 00:01:17.418000,HARD,43.0,True,0 days 02:17:47.516000,7,0 days 00:00:21.713000,0 days 00:00:24.813000,0 days 00:00:30.892000,1,77.418,8267.516,0.7160000000003492,True,False,False,False,43.0,0.0,0.0,0.0,0.0,21.713,24.813,30.892,0,0,0,0.0,77.52099999999999,0.08817879563681959,-1.1680812745980842,0,0,77.445,77.314,-0.13100000000000023,0.0239999999999867,-0.026999999999986812,-0.05533333333333701,0.0,0.018000000000000682,0.13202386147965747,-0.05533333333333701,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,56,0 days 00:01:17.314000,HARD,44.0,True,0 days 02:19:04.830000,7,0 days 00:00:21.828000,0 days 00:00:24.627000,0 days 00:00:30.859000,1,77.314,8344.83,0.6309999999994034,True,False,False,False,44.0,0.0,0.0,0.0,0.0,21.828,24.627,30.859,0,0,0,0.0,77.4834,0.0827906999605547,-2.0461235390052286,1,0,77.418,77.148,-0.27000000000001023,0.0,-0.10400000000001342,-0.001000000000000038,0.0,-0.014999999999997016,0.13279043640262567,-0.001000000000000038,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,57,0 days 00:01:17.148000,HARD,45.0,True,0 days 02:20:21.978000,7,0 days 00:00:21.756000,0 days 00:00:24.534000,0 days 00:00:30.858000,1,77.148,8421.978,0.5400000000008731,True,False,False,False,45.0,0.0,0.0,0.0,0.0,21.756,24.534,30.858,0,0,0,0.0,77.424,0.07448154133714234,-3.705616117028115,1,1,77.314,77.384,0.07000000000000739,0.0,-0.16599999999999682,-0.06933333333333754,0.0,-0.0010000000000012221,0.07426102611733731,-0.06933333333333754,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,58,0 days 00:01:17.384000,HARD,46.0,True,0 days 02:21:39.362000,7,0 days 00:00:21.793000,0 days 00:00:24.673000,0 days 00:00:30.918000,1,77.384,8499.362,0.4220000000004802,True,False,False,False,46.0,0.0,0.0,0.0,0.0,21.793,24.673,30.918,0,0,0,0.0,77.3694,0.14443960675643822,0.10108030842690399,0,1,77.148,77.084,-0.06399999999999295,0.0,0.2360000000000042,-0.09899999999999902,0.0,0.05999999999999872,0.05592226747906296,-0.09899999999999902,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,59,0 days 00:01:17.084000,HARD,47.0,True,0 days 02:22:56.446000,7,0 days 00:00:21.645000,0 days 00:00:24.558000,0 days 00:00:30.881000,1,77.084,8576.446,0.4650000000001455,True,False,False,False,47.0,0.0,0.0,0.0,0.0,21.645,24.558,30.881,0,0,0,0.0,77.3418,0.11892098216863557,-2.1678260244641314,1,0,77.384,77.152,-0.23199999999999932,0.2360000000000042,-0.29999999999999716,-0.011333333333335341,0.0,0.022999999999999687,0.047173085546738124,-0.011333333333335341,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,60,0 days 00:01:17.152000,HARD,48.0,True,0 days 02:24:13.598000,7,0 days 00:00:21.686000,0 days 00:00:24.606000,0 days 00:00:30.860000,1,77.152,8653.598,0.5850000000009459,True,False,False,False,48.0,0.0,0.0,0.0,0.0,21.686,24.606,30.86,0,0,0,0.0,77.2696,0.1468972429964284,-0.8005596129728263,0,1,77.084,77.208,0.12399999999999523,0.0,0.06799999999999784,-0.07666666666666326,0.0,0.0019999999999988916,0.028434134416225033,-0.07666666666666326,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,61,0 days 00:01:17.208000,HARD,49.0,True,0 days 02:25:30.806000,7,0 days 00:00:21.701000,0 days 00:00:24.618000,0 days 00:00:30.889000,1,77.208,8730.806,0.6119999999991705,True,False,False,False,49.0,0.0,0.0,0.0,0.0,21.701,24.618,30.889,0,0,0,0.0,77.2164,0.12646264270507007,-0.06642277767027768,0,0,77.152,77.014,-0.13800000000000523,0.06799999999999784,0.055999999999997385,0.0013333333333349628,0.0,0.028999999999999915,0.029183899670879476,0.0013333333333349628,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,62,0 days 00:01:17.014000,HARD,50.0,True,0 days 02:26:47.820000,7,0 days 00:00:21.651000,0 days 00:00:24.488000,0 days 00:00:30.875000,1,77.014,8807.82,0.6350000000002183,True,False,False,False,50.0,0.0,0.0,0.0,0.0,21.651,24.488,30.875,0,0,0,0.0,77.1952,0.11431185415323394,-1.5851374412762753,1,0,77.208,76.952,-0.2560000000000002,0.12399999999999523,-0.19400000000000261,-0.05866666666666731,0.0,0.015000000000000568,0.02460284536390089,-0.05866666666666731,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,63,0 days 00:01:16.952000,HARD,51.0,True,0 days 02:28:04.772000,7,0 days 00:00:21.507000,0 days 00:00:24.549000,0 days 00:00:30.896000,1,76.952,8884.772,0.46499999999832653,True,False,False,False,51.0,0.0,0.0,0.0,0.0,21.507,24.549,30.896,0,0,0,0.0,77.16839999999999,0.14078636297578648,-1.5370806903876846,1,1,77.014,77.129,0.1150000000000091,0.0,-0.06199999999999761,-0.023333333333335798,0.0,0.036000000000001364,0.021626372788796706,-0.023333333333335798,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,64,0 days 00:01:17.129000,HARD,52.0,True,0 days 02:29:21.901000,7,0 days 00:00:21.732000,0 days 00:00:24.560000,0 days 00:00:30.837000,1,77.129,8961.901,0.6069999999999709,True,False,False,False,52.0,0.0,0.0,0.0,0.0,21.732,24.56,30.837,0,0,0,0.0,77.082,0.10283968105720911,0.4570220319320655,0,1,76.952,77.18,0.22800000000000864,0.0,0.1770000000000067,-0.06666666666666761,0.0,-0.038000000000000256,0.01313392553656508,-0.06666666666666761,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,65,0 days 00:01:17.180000,HARD,53.0,True,0 days 02:30:39.081000,7,0 days 00:00:21.677000,0 days 00:00:24.666000,0 days 00:00:30.837000,1,77.18,9039.081,0.5180000000000291,True,False,False,False,53.0,0.0,0.0,0.0,0.0,21.677,24.666,30.837,0,0,0,0.0,77.091,0.10500476179654303,0.8475806094628263,0,0,77.129,77.341,0.21199999999998909,0.1770000000000067,0.05100000000000193,-0.026333333333331172,0.0,0.0,0.02925235033292277,-0.026333333333331172,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,66,0 days 00:01:17.341000,HARD,54.0,True,0 days 02:31:56.422000,7,0 days 00:00:21.711000,0 days 00:00:24.614000,0 days 00:00:31.016000,1,77.341,9116.422,0.48699999999917054,True,False,False,False,54.0,0.0,0.0,0.0,0.0,21.711,24.614,31.016,0,0,0,0.0,77.0966,0.10971235117318853,2.2276434456700005,0,0,77.18,77.213,0.03299999999998704,0.22800000000000864,0.16099999999998715,0.05533333333333701,0.0,0.1789999999999985,0.02938196725884847,0.05533333333333701,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,67,0 days 00:01:17.213000,HARD,55.0,True,0 days 02:33:13.635000,7,0 days 00:00:21.648000,0 days 00:00:24.657000,0 days 00:00:30.908000,1,77.213,9193.635,0.5540000000000873,True,False,False,False,55.0,0.0,0.0,0.0,0.0,21.648,24.657,30.908,0,0,0,0.0,77.1232,0.15160046174055206,0.5923464808021486,0,0,77.341,76.917,-0.4239999999999924,0.3889999999999958,-0.1280000000000001,0.12966666666666526,0.0,0.0710000000000015,0.08311618374299866,0.12966666666666526,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,68,0 days 00:01:16.917000,HARD,56.0,True,0 days 02:34:30.552000,7,0 days 00:00:21.599000,0 days 00:00:24.531000,0 days 00:00:30.787000,1,76.917,9270.552,0.45600000000013097,True,False,False,False,56.0,0.0,0.0,0.0,0.0,21.599,24.531,30.787,0,0,0,0.0,77.16299999999998,0.14155387666873892,-1.7378542063928377,1,0,77.213,77.072,-0.14099999999999113,0.2609999999999957,-0.29599999999999227,0.027999999999996323,0.0,-0.05000000000000071,0.0829475738041803,0.027999999999996323,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALB,69,0 days 00:01:17.072000,HARD,57.0,True,0 days 02:35:47.624000,7,0 days 00:00:21.591000,0 days 00:00:24.641000,0 days 00:00:30.840000,1,77.072,9347.624,0.4570000000003347,True,False,False,False,57.0,0.0,0.0,0.0,0.0,21.591,24.641,30.84,0,0,0,0.0,77.15599999999999,0.1548386256718548,-0.5425002943258347,0,1,76.917,77.258,0.340999999999994,0.0,0.15500000000000114,-0.0876666666666684,0.0,0.053000000000000824,0.09457430940799924,-0.0876666666666684,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,2,0 days 00:01:18.599000,MEDIUM,2.0,True,0 days 01:04:49.212000,3,0 days 00:00:21.897000,0 days 00:00:25.269000,0 days 00:00:31.433000,1,78.599,3889.212,0.7669999999998254,False,True,False,False,2.0,0.0,0.0,0.0,0.0,21.897,25.269,31.433,0,0,0,0.0,77.1602,0.16730720247481312,8.599749315733144,0,0,78.599,77.438,-1.1610000000000014,1.6820000000000022,0.0,0.015000000000000568,0.0,0.6460000000000008,0.0848333660772695,0.0,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,3,0 days 00:01:17.438000,MEDIUM,3.0,True,0 days 01:06:06.650000,3,0 days 00:00:21.521000,0 days 00:00:24.793000,0 days 00:00:31.124000,1,77.438,3966.65,1.324999999999818,False,True,False,False,3.0,0.0,0.0,0.0,0.0,21.521,24.793,31.124,0,0,0,0.0,,,0.0,0,0,78.599,77.326,-1.2730000000000103,0.0,-1.1610000000000014,0.0,0.0,0.0,0.0,0.0,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,4,0 days 00:01:17.326000,MEDIUM,4.0,True,0 days 01:07:23.976000,3,0 days 00:00:21.561000,0 days 00:00:24.867000,0 days 00:00:30.898000,1,77.326,4043.976,1.5929999999998472,False,True,False,False,4.0,0.0,0.0,0.0,0.0,21.561,24.867,30.898,0,0,0,0.0,,,0.0,0,0,77.438,77.594,0.1559999999999917,0.0,-0.11200000000000898,-0.5805000000000007,0.0,-0.2259999999999991,0.0,0.0,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,5,0 days 00:01:17.594000,MEDIUM,5.0,True,0 days 01:08:41.570000,3,0 days 00:00:21.737000,0 days 00:00:24.756000,0 days 00:00:31.101000,1,77.594,4121.57,1.6390000000001237,False,True,False,False,5.0,0.0,0.0,0.0,0.0,21.737,24.756,31.101,0,0,0,0.0,77.78766666666667,0.7048633437293633,-0.27475775040591693,0,0,77.326,77.82,0.4939999999999998,0.0,0.2680000000000007,-0.4243333333333368,0.0,0.2029999999999994,0.4525439205204287,-0.6365000000000052,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,6,0 days 00:01:17.820000,MEDIUM,6.0,True,0 days 01:09:59.390000,3,0 days 00:00:21.870000,0 days 00:00:24.894000,0 days 00:00:31.056000,1,77.82,4199.39,1.4780000000000655,False,True,False,False,6.0,0.0,0.0,0.0,0.0,21.87,24.894,31.056,0,0,0,0.0,77.73925,0.5836079591643727,0.13836343170441856,0,0,77.594,78.208,0.6140000000000043,0.2680000000000007,0.2259999999999991,-0.33500000000000324,0.0,0.15800000000000125,0.37084082389438555,-0.33500000000000324,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,7,0 days 00:01:18.208000,MEDIUM,7.0,True,0 days 01:11:17.598000,3,0 days 00:00:21.899000,0 days 00:00:24.945000,0 days 00:00:31.364000,12,78.208,4277.598,0.8999999999996362,False,True,False,False,7.0,0.0,0.0,0.0,0.0,21.899,24.945,31.364,0,0,1,0.0,77.7554,0.5067078053474241,0.8932169491442485,0,0,77.82,77.68,-0.13999999999998636,0.4939999999999998,0.38800000000000523,0.12733333333333027,0.0,0.4660000000000011,0.3211591505780273,0.12733333333333027,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,9,0 days 00:01:17.680000,MEDIUM,9.0,True,0 days 01:14:08.657000,3,0 days 00:00:21.850000,0 days 00:00:24.756000,0 days 00:00:31.074000,1,77.68,4448.657,0.5929999999998472,False,True,False,False,9.0,0.0,0.0,0.0,0.0,21.85,24.756,31.074,0,0,0,0.0,77.6772,0.34986454521714455,0.008003097308044906,0,0,78.208,77.789,-0.41899999999999693,0.882000000000005,-0.5279999999999916,0.29400000000000165,0.0,0.018000000000000682,0.2560101560485443,0.29400000000000165,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,10,0 days 00:01:17.789000,MEDIUM,10.0,True,0 days 01:15:26.446000,3,0 days 00:00:21.719000,0 days 00:00:24.831000,0 days 00:00:31.239000,1,77.789,4526.446,0.7719999999999345,False,True,False,False,10.0,0.0,0.0,0.0,0.0,21.719,24.831,31.239,0,0,0,0.0,77.72560000000001,0.324306645013635,0.1954939899468347,0,0,77.68,77.393,-0.28700000000000614,0.3540000000000134,0.10899999999999466,0.02866666666667091,0.0,0.18299999999999983,0.25401614121941146,0.02866666666667091,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,11,0 days 00:01:17.393000,MEDIUM,11.0,True,0 days 01:16:43.839000,3,0 days 00:00:21.654000,0 days 00:00:24.701000,0 days 00:00:31.038000,1,77.393,4603.839,1.2960000000002765,False,True,False,False,11.0,0.0,0.0,0.0,0.0,21.654,24.701,31.038,0,0,0,0.0,77.8182,0.2356718056959676,-1.804203938372417,1,0,77.789,78.498,0.7090000000000032,0.1950000000000074,-0.3960000000000008,-0.010333333333330566,0.0,-0.036000000000001364,0.1626231840790237,-0.010333333333330566,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,17,0 days 00:01:18.498000,HARD,5.0,True,0 days 01:28:15.690000,3,0 days 00:00:22.402000,0 days 00:00:24.886000,0 days 00:00:31.210000,1,78.498,5295.69,0.6060000000006767,True,False,False,False,5.0,0.0,0.0,0.0,0.0,22.402,24.886,31.21,0,0,0,0.0,77.77799999999999,0.29351916462132,2.452991445818919,0,1,77.393,77.073,-0.3200000000000074,0.0,1.105000000000004,-0.2716666666666659,0.0,0.1720000000000006,0.19540010235411914,-0.2716666666666659,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,18,0 days 00:01:17.073000,HARD,6.0,True,0 days 01:29:32.763000,3,0 days 00:00:21.434000,0 days 00:00:24.705000,0 days 00:00:30.934000,1,77.073,5372.763,1.0119999999997162,True,False,False,False,6.0,0.0,0.0,0.0,0.0,21.434,24.705,30.934,0,0,0,0.0,77.9136,0.4385525054084113,-1.9167602274149194,1,0,78.498,76.575,-1.9230000000000018,1.105000000000004,-1.4250000000000114,0.27266666666666595,0.0,-0.1039999999999992,0.19550396415418342,0.27266666666666595,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,19,0 days 00:01:16.575000,HARD,7.0,True,0 days 01:30:49.338000,3,0 days 00:00:21.334000,0 days 00:00:24.398000,0 days 00:00:30.843000,1,76.575,5449.338,1.4400000000005093,True,False,False,False,7.0,0.0,0.0,0.0,0.0,21.334,24.398,30.843,0,0,0,0.0,77.68660000000001,0.53188466794974,-2.0899267585300083,1,1,77.073,76.767,-0.3059999999999974,0.0,-0.49799999999999045,-0.23866666666666939,0.0,-0.09100000000000108,0.1271330012231285,-0.23866666666666939,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,20,0 days 00:01:16.767000,HARD,8.0,True,0 days 01:32:06.105000,3,0 days 00:00:21.448000,0 days 00:00:24.517000,0 days 00:00:30.802000,1,76.767,5526.105,1.7290000000002692,True,False,False,False,8.0,0.0,0.0,0.0,0.0,21.448,24.517,30.802,0,0,0,0.0,77.46560000000001,0.7285278306283217,-0.9589201271796342,0,1,76.575,76.8,0.22499999999999432,0.0,0.19199999999999307,-0.27266666666666595,0.0,-0.04100000000000037,0.14176635708093818,-0.27266666666666595,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,21,0 days 00:01:16.800000,HARD,9.0,True,0 days 01:33:22.905000,3,0 days 00:00:21.328000,0 days 00:00:24.656000,0 days 00:00:30.816000,1,76.8,5602.905,1.9589999999998327,True,False,False,False,9.0,0.0,0.0,0.0,0.0,21.328,24.656,30.816,0,0,0,0.0,77.2612,0.7578866669892096,-0.6085342572817308,0,0,76.767,76.755,-0.012000000000000455,0.19199999999999307,0.03300000000000125,-0.577000000000003,0.0,0.013999999999999346,0.11142037515643206,-0.577000000000003,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,22,0 days 00:01:16.755000,HARD,10.0,True,0 days 01:34:39.660000,2,0 days 00:00:21.356000,0 days 00:00:24.454000,0 days 00:00:30.945000,1,76.755,5679.66,0.13500000000021828,True,False,False,False,10.0,0.0,0.0,0.0,0.0,21.356,24.454,30.945,0,0,0,0.0,77.1426,0.7782308783388219,-0.49805271261834333,0,0,76.8,77.008,0.2079999999999984,0.22499999999999432,-0.045000000000001705,-0.0909999999999987,0.0,0.14300000000000068,0.11186822605190468,-0.0909999999999987,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,23,0 days 00:01:17.008000,HARD,11.0,True,0 days 01:35:56.668000,2,0 days 00:00:21.535000,0 days 00:00:24.487000,0 days 00:00:30.986000,1,77.008,5756.668,0.8209999999999127,True,False,False,False,11.0,0.0,0.0,0.0,0.0,21.535,24.487,30.986,0,0,0,0.0,76.79400000000001,0.17894691950412053,1.195885353002999,0,0,76.755,76.929,0.1740000000000066,0.1799999999999926,0.2530000000000001,0.059999999999997534,0.0,0.18400000000000105,0.10021826180891405,0.059999999999997534,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,24,0 days 00:01:16.929000,HARD,12.0,True,0 days 01:37:13.597000,2,0 days 00:00:21.334000,0 days 00:00:24.622000,0 days 00:00:30.973000,1,76.929,5833.597,1.1329999999998108,True,False,False,False,12.0,0.0,0.0,0.0,0.0,21.334,24.622,30.973,0,0,0,0.0,76.78099999999999,0.15427086568764495,0.9593515881324518,0,0,77.008,76.922,-0.08599999999999852,0.4329999999999927,-0.07899999999999352,0.08033333333333322,0.0,0.15700000000000003,0.11803262260917612,0.08033333333333322,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,25,0 days 00:01:16.922000,HARD,13.0,True,0 days 01:38:30.519000,2,0 days 00:00:21.319000,0 days 00:00:24.660000,0 days 00:00:30.943000,1,76.922,5910.519,1.2529999999997017,True,False,False,False,13.0,0.0,0.0,0.0,0.0,21.319,24.66,30.943,0,0,0,0.0,76.8518,0.11135843030509376,0.6303968169061802,0,0,76.929,76.979,0.04999999999999716,0.1740000000000066,-0.007000000000005002,0.04300000000000163,0.0,-0.0019999999999988916,0.09881953248219759,0.04300000000000163,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,26,0 days 00:01:16.979000,HARD,14.0,True,0 days 01:39:47.498000,2,0 days 00:00:21.372000,0 days 00:00:24.619000,0 days 00:00:30.988000,1,76.979,5987.498,1.4239999999999782,True,False,False,False,14.0,0.0,0.0,0.0,0.0,21.372,24.619,30.988,0,0,0,0.0,76.8828,0.10311983320396258,0.9328952250118593,0,0,76.922,76.819,-0.10299999999999443,0.1670000000000016,0.05700000000000216,0.0556666666666672,0.0,0.04499999999999815,0.08653149715566014,0.0556666666666672,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,27,0 days 00:01:16.819000,HARD,15.0,True,0 days 01:41:04.317000,2,0 days 00:00:21.256000,0 days 00:00:24.583000,0 days 00:00:30.980000,1,76.819,6064.317,1.655999999999949,True,False,False,False,15.0,0.0,0.0,0.0,0.0,21.256,24.583,30.98,0,0,0,0.0,76.9186,0.09813918687258126,-1.0148851154565874,0,0,76.979,77.01,0.03100000000000591,0.22400000000000375,-0.1599999999999966,-0.009666666666665455,0.0,0.036999999999999034,0.07974521929244434,-0.009666666666665455,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,28,0 days 00:01:17.010000,HARD,16.0,True,0 days 01:42:21.327000,2,0 days 00:00:21.441000,0 days 00:00:24.605000,0 days 00:00:30.964000,1,77.01,6141.327,2.0469999999995707,True,False,False,False,16.0,0.0,0.0,0.0,0.0,21.441,24.605,30.964,0,0,0,0.0,76.9314,0.07221703400175297,1.0883858785740321,0,0,76.819,77.252,0.4329999999999927,0.0,0.1910000000000025,-0.03666666666666648,0.0,0.020999999999997243,0.08132465800727384,-0.03666666666666648,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,29,0 days 00:01:17.252000,HARD,17.0,True,0 days 01:43:38.579000,2,0 days 00:00:21.386000,0 days 00:00:24.899000,0 days 00:00:30.967000,12,77.252,6218.579,2.5850000000000364,True,False,False,False,17.0,0.0,0.0,0.0,0.0,21.386,24.899,30.967,0,0,1,0.0,76.9318,0.0727509450111184,4.401317398022311,0,0,77.01,77.295,0.2849999999999966,0.1910000000000025,0.24199999999999022,0.029333333333336025,0.0,0.0030000000000001137,0.061593830859916585,0.029333333333336025,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,30,0 days 00:01:17.295000,HARD,18.0,True,0 days 01:44:55.874000,2,0 days 00:00:21.453000,0 days 00:00:24.599000,0 days 00:00:31.243000,1,77.295,6295.874,2.4660000000003492,True,False,False,False,18.0,0.0,0.0,0.0,0.0,21.453,24.599,31.243,0,0,0,0.0,76.99640000000001,0.16033184337494885,1.862387369311867,0,0,77.252,77.113,-0.1389999999999958,0.4329999999999927,0.043000000000006366,0.0909999999999987,0.0,0.2789999999999999,0.020523157651783065,0.0909999999999987,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,31,0 days 00:01:17.113000,HARD,19.0,True,0 days 01:46:12.987000,2,0 days 00:00:21.491000,0 days 00:00:24.583000,0 days 00:00:31.039000,1,77.113,6372.987,2.604000000000269,True,False,False,False,19.0,0.0,0.0,0.0,0.0,21.491,24.583,31.039,0,0,0,0.0,77.071,0.19913939841228576,0.21090753680518518,0,0,77.295,77.667,0.3719999999999999,0.4759999999999991,-0.18200000000000216,0.15866666666666637,0.0,0.07500000000000284,0.1140613869808714,0.15866666666666637,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,32,0 days 00:01:17.667000,HARD,20.0,True,0 days 01:47:30.654000,2,0 days 00:00:21.467000,0 days 00:00:24.854000,0 days 00:00:31.346000,1,77.667,6450.654,2.5359999999991487,True,False,False,False,20.0,0.0,0.0,0.0,0.0,21.467,24.854,31.346,0,0,0,0.0,77.0978,0.19257128550229388,2.955788546123689,0,0,77.113,76.991,-0.12199999999999989,0.29399999999999693,0.554000000000002,0.034333333333331474,0.0,0.37900000000000134,0.11273863579093046,0.034333333333331474,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
ALO,33,0 days 00:01:16.991000,HARD,21.0,True,0 days 01:48:47.645000,2,0 days 00:00:21.380000,0 days 00:00:24.527000,0 days 00:00:31.084000,1,76.991,6527.645,2.8239999999996144,True,False,False,False,21.0,0.0,0.0,0.0,0.0,21.38,24.527,31.084,0,0,0,0.0,77.2674,0.25038630154223834,-1.1038942557860685,0,0,77.667,77.069,-0.597999999999999,0.6569999999999965,-0.6760000000000019,0.13833333333333542,0.0,0.04499999999999815,0.16803809091988695,0.13833333333333542,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
